Datum,Lokalzeit,Last [kW],Globalstrahlung [W/m2],Lufttemperatur [°C]
27.01.2021,00:45:00,52769.35,0,-2.2
27.01.2021,01:00:00,51862.81,0,-2.2
27.01.2021,01:15:00,51917.07,0,-3.7
27.01.2021,01:30:00,50622.5,0,-3.7
27.01.2021,01:45:00,50538,0,-3.7
27.01.2021,02:00:00,50424.72,0,-3.7
27.01.2021,02:15:00,51681.08,0,-2.5
27.01.2021,02:30:00,50993.49,0,-2.5
27.01.2021,02:45:00,50201.28,0,-2.5
27.01.2021,03:00:00,49624.33,0,-2.5
27.01.2021,03:15:00,50694.2,0,-3.1
27.01.2021,03:30:00,50372.63,0,-3.1
27.01.2021,03:45:00,49768.52,0,-3.1
27.01.2021,04:00:00,49360.49,0,-3.1
27.01.2021,04:15:00,50654.06,0,-4.7
27.01.2021,04:30:00,51600.14,0,-4.7
27.01.2021,04:45:00,52188.71,0,-4.7
27.01.2021,05:00:00,51723.76,0,-4.7
27.01.2021,05:15:00,52513.89,0,-3.7
27.01.2021,05:30:00,52977.99,0,-3.7
27.01.2021,05:45:00,53401.66,0,-3.7
27.01.2021,06:00:00,54635.33,0,-3.7
27.01.2021,06:15:00,56240.59,0,-3.6
27.01.2021,06:30:00,58158.69,0,-3.6
27.01.2021,06:45:00,59676.77,0,-3.6
27.01.2021,07:00:00,61112.8,0,-3.6
27.01.2021,07:15:00,61191.96,0,-3.6
27.01.2021,07:30:00,63048.3,0,-3.6
27.01.2021,07:45:00,63249.5,0,-3.6
27.01.2021,08:00:00,63355.21,0,-3.6
27.01.2021,08:15:00,64841.6,33.3,-3
27.01.2021,08:30:00,64690.67,33.3,-3
27.01.2021,08:45:00,63967.06,33.3,-3
27.01.2021,09:00:00,63854.73,33.3,-3
27.01.2021,09:15:00,63594.76,48.3,-2.3
27.01.2021,09:30:00,62438.05,48.3,-2.3
27.01.2021,09:45:00,62895.95,48.3,-2.3
27.01.2021,10:00:00,62791.66,48.3,-2.3
27.01.2021,10:15:00,62874.54,31.7,-1.4
27.01.2021,10:30:00,63852.1,31.7,-1.4
27.01.2021,10:45:00,63477.3,31.7,-1.4
27.01.2021,11:00:00,64389.66,31.7,-1.4
27.01.2021,11:15:00,64915.79,31.7,-1.1
27.01.2021,11:30:00,65990.54,31.7,-1.1
27.01.2021,11:45:00,67029.42,31.7,-1.1
27.01.2021,12:00:00,67186.76,31.7,-1.1
27.01.2021,12:15:00,63435.56,31.7,-0.8
27.01.2021,12:30:00,60969.93,31.7,-0.8
27.01.2021,12:45:00,59994.77,31.7,-0.8
27.01.2021,13:00:00,59972.5,31.7,-0.8
27.01.2021,13:15:00,60463.45,31.7,0.6
27.01.2021,13:30:00,61196.32,31.7,0.6
27.01.2021,13:45:00,61152.91,31.7,0.6
27.01.2021,14:00:00,61161.57,31.7,0.6
27.01.2021,14:15:00,61566.2,31.7,0.2
27.01.2021,14:30:00,62525.83,31.7,0.2
27.01.2021,14:45:00,62154.69,31.7,0.2
27.01.2021,15:00:00,61180.26,31.7,0.2
27.01.2021,15:15:00,61118.06,31.7,0.3
27.01.2021,15:30:00,60794.78,31.7,0.3
27.01.2021,15:45:00,60881.43,31.7,0.3
27.01.2021,16:00:00,60497.34,31.7,0.3
27.01.2021,16:15:00,61075.67,0,0
27.01.2021,16:30:00,61562.2,0,0
27.01.2021,16:45:00,61518.74,0,0
27.01.2021,17:00:00,62913.08,0,0
27.01.2021,17:15:00,63501.52,0,0.3
27.01.2021,17:30:00,65342.22,0,0.3
27.01.2021,17:45:00,66939.68,0,0.3
27.01.2021,18:00:00,68223.32,0,0.3
27.01.2021,18:15:00,68092.35,0,0.5
27.01.2021,18:30:00,67755.15,0,0.5
27.01.2021,18:45:00,67621.87,0,0.5
27.01.2021,19:00:00,66780.32,0,0.5
27.01.2021,19:15:00,66107.89,0,1.1
27.01.2021,19:30:00,65144.93,0,1.1
27.01.2021,19:45:00,63970.21,0,1.1
27.01.2021,20:00:00,63377.92,0,1.1
27.01.2021,20:15:00,63661.38,0,1.2
27.01.2021,20:30:00,62421.2,0,1.2
27.01.2021,20:45:00,62095.89,0,1.2
27.01.2021,21:00:00,60936.86,0,1.2
27.01.2021,21:15:00,60639.72,0,1.2
27.01.2021,21:30:00,58793,0,1.2
27.01.2021,21:45:00,57900.59,0,1.2
27.01.2021,22:00:00,57790.69,0,1.2
27.01.2021,22:15:00,58597.42,0,1.1
27.01.2021,22:30:00,58094.94,0,1.1
27.01.2021,22:45:00,57957.24,0,1.1
27.01.2021,23:00:00,55803.76,0,1.1
27.01.2021,23:15:00,55240.57,0,1.1
27.01.2021,23:30:00,54894.67,0,1.1
27.01.2021,23:45:00,54499.02,0,1.1
28.01.2021,00:00:00,53838.92,0,1.1
28.01.2021,00:15:00,54410.86,0,1
28.01.2021,00:30:00,53468.71,0,1
28.01.2021,00:45:00,51703.78,0,1
28.01.2021,01:00:00,50486.99,0,1
28.01.2021,01:15:00,50195.45,0,1.1
28.01.2021,01:30:00,49451.65,0,1.1
28.01.2021,01:45:00,49382.45,0,1.1
28.01.2021,02:00:00,49386.61,0,1.1
28.01.2021,02:15:00,49445.09,0,1.1
28.01.2021,02:30:00,48672.59,0,1.1
28.01.2021,02:45:00,47768.19,0,1.1
28.01.2021,03:00:00,47243.99,0,1.1
28.01.2021,03:15:00,48123.06,0,0.9
28.01.2021,03:30:00,48000.57,0,0.9
28.01.2021,03:45:00,46704.38,0,0.9
28.01.2021,04:00:00,46564.36,0,0.9
28.01.2021,04:15:00,47534.99,0,1.1
28.01.2021,04:30:00,47553.71,0,1.1
28.01.2021,04:45:00,47807.14,0,1.1
28.01.2021,05:00:00,47996.59,0,1.1
28.01.2021,05:15:00,48398.04,0,1.1
28.01.2021,05:30:00,49715.9,0,1.1
28.01.2021,05:45:00,51096.81,0,1.1
28.01.2021,06:00:00,52608.21,0,1.1
28.01.2021,06:15:00,53899.68,0,1.1
28.01.2021,06:30:00,55793.58,0,1.1
28.01.2021,06:45:00,56924.64,0,1.1
28.01.2021,07:00:00,58634.31,0,1.1
28.01.2021,07:15:00,59154.64,0,1.4
28.01.2021,07:30:00,60633.54,0,1.4
28.01.2021,07:45:00,61355.41,0,1.4
28.01.2021,08:00:00,60747.49,0,1.4
28.01.2021,08:15:00,62398.15,15,1.5
28.01.2021,08:30:00,61926.45,15,1.5
28.01.2021,08:45:00,61690.79,15,1.5
28.01.2021,09:00:00,61226.91,15,1.5
28.01.2021,09:15:00,60645.58,35,1.7
28.01.2021,09:30:00,60587.43,35,1.7
28.01.2021,09:45:00,60708.55,35,1.7
28.01.2021,10:00:00,59910.04,35,1.7
28.01.2021,10:15:00,59724.35,58.3,2.8
28.01.2021,10:30:00,59810.62,58.3,2.8
28.01.2021,10:45:00,59220,58.3,2.8
28.01.2021,11:00:00,58930.5,58.3,2.8
28.01.2021,11:15:00,59392.25,56.7,4.1
28.01.2021,11:30:00,61354.05,56.7,4.1
28.01.2021,11:45:00,63098.19,56.7,4.1
28.01.2021,12:00:00,63810.07,56.7,4.1
28.01.2021,12:15:00,59383.84,60,4.8
28.01.2021,12:30:00,56612.71,60,4.8
28.01.2021,12:45:00,54428.55,60,4.8
28.01.2021,13:00:00,53626.7,60,4.8
28.01.2021,13:15:00,53495.05,73.3,6.4
28.01.2021,13:30:00,53166.85,73.3,6.4
28.01.2021,13:45:00,53924.88,73.3,6.4
28.01.2021,14:00:00,53940.36,73.3,6.4
28.01.2021,14:15:00,54015.01,73.3,6.5
28.01.2021,14:30:00,53723.83,73.3,6.5
28.01.2021,14:45:00,53241.53,73.3,6.5
28.01.2021,15:00:00,53202.41,73.3,6.5
28.01.2021,15:15:00,53200.34,73.3,6.9
28.01.2021,15:30:00,53240.98,73.3,6.9
28.01.2021,15:45:00,53183.91,73.3,6.9
28.01.2021,16:00:00,52529.64,73.3,6.9
28.01.2021,16:15:00,53466.6,73.3,6.4
28.01.2021,16:30:00,54358.96,73.3,6.4
28.01.2021,16:45:00,55186.82,73.3,6.4
28.01.2021,17:00:00,55173.43,73.3,6.4
28.01.2021,17:15:00,56296.45,73.3,7.4
28.01.2021,17:30:00,57627.05,73.3,7.4
28.01.2021,17:45:00,59551.45,73.3,7.4
28.01.2021,18:00:00,60533.43,73.3,7.4
28.01.2021,18:15:00,61488.55,73.3,6.9
28.01.2021,18:30:00,61224.53,73.3,6.9
28.01.2021,18:45:00,61080.1,73.3,6.9
28.01.2021,19:00:00,60149.3,73.3,6.9
28.01.2021,19:15:00,59085.04,0,7.2
28.01.2021,19:30:00,58569.85,0,7.2
28.01.2021,19:45:00,57687.89,0,7.2
28.01.2021,20:00:00,56629.6,0,7.2
28.01.2021,20:15:00,57121.73,0,7.7
28.01.2021,20:30:00,56190.77,0,7.7
28.01.2021,20:45:00,55713.27,0,7.7
28.01.2021,21:00:00,55175.41,0,7.7
28.01.2021,21:15:00,54600.07,0,7.2
28.01.2021,21:30:00,53062.54,0,7.2
28.01.2021,21:45:00,52219.75,0,7.2
28.01.2021,22:00:00,51050.26,0,7.2
28.01.2021,22:15:00,53073.79,0,7.1
28.01.2021,22:30:00,52597.66,0,7.1
28.01.2021,22:45:00,52459.21,0,7.1
28.01.2021,23:00:00,50927.37,0,7.1
28.01.2021,23:15:00,50688.68,0,7.3
28.01.2021,23:30:00,49197.74,0,7.3
28.01.2021,23:45:00,49044.8,0,7.3
29.01.2021,00:00:00,47911.22,0,7.3
29.01.2021,00:15:00,47655.6,0,7.9
29.01.2021,00:30:00,46456.73,0,7.9
29.01.2021,00:45:00,45704.45,0,7.9
29.01.2021,01:00:00,44414.05,0,7.9
29.01.2021,01:15:00,44414.63,0,7.3
29.01.2021,01:30:00,43400.71,0,7.3
29.01.2021,01:45:00,42947.48,0,7.3
29.01.2021,02:00:00,42686.46,0,7.3
29.01.2021,02:15:00,42627.9,0,8.3
29.01.2021,02:30:00,42023.06,0,8.3
29.01.2021,02:45:00,41549.41,0,8.3
29.01.2021,03:00:00,40728.6,0,8.3
29.01.2021,03:15:00,42099.71,0,8.2
29.01.2021,03:30:00,41634,0,8.2
29.01.2021,03:45:00,40691.75,0,8.2
29.01.2021,04:00:00,41016.97,0,8.2
29.01.2021,04:15:00,41641.42,0,7.2
29.01.2021,04:30:00,42018.9,0,7.2
29.01.2021,04:45:00,42348.75,0,7.2
29.01.2021,05:00:00,43043.43,0,7.2
29.01.2021,05:15:00,43406.43,0,7.2
29.01.2021,05:30:00,44415.4,0,7.2
29.01.2021,05:45:00,45894.24,0,7.2
29.01.2021,06:00:00,47760.1,0,7.2
29.01.2021,06:15:00,49253.79,0,7.3
29.01.2021,06:30:00,50230.57,0,7.3
29.01.2021,06:45:00,51445.55,0,7.3
29.01.2021,07:00:00,53555.87,0,7.3
29.01.2021,07:15:00,53899.2,0,8
29.01.2021,07:30:00,55082.66,0,8
29.01.2021,07:45:00,55524.32,0,8
29.01.2021,08:00:00,55908.93,0,8
29.01.2021,08:15:00,56482.18,11.7,8.1
29.01.2021,08:30:00,56094.1,11.7,8.1
29.01.2021,08:45:00,56569.21,11.7,8.1
29.01.2021,09:00:00,56495.65,11.7,8.1
29.01.2021,09:15:00,55423.25,88.4,8.3
29.01.2021,09:30:00,54319.48,88.4,8.3
29.01.2021,09:45:00,53679.41,88.4,8.3
29.01.2021,10:00:00,53203.74,88.4,8.3
29.01.2021,10:15:00,52308.59,133.4,9.1
29.01.2021,10:30:00,52649.17,133.4,9.1
29.01.2021,10:45:00,52225.81,133.4,9.1
29.01.2021,11:00:00,51810.47,133.4,9.1
29.01.2021,11:15:00,53408.26,166.7,8.6
29.01.2021,11:30:00,54346.45,166.7,8.6
29.01.2021,11:45:00,54817.84,166.7,8.6
29.01.2021,12:00:00,54767.23,166.7,8.6
29.01.2021,12:15:00,50814.58,116.7,8.6
29.01.2021,12:30:00,47624.33,116.7,8.6
29.01.2021,12:45:00,46850.39,116.7,8.6
29.01.2021,13:00:00,48743.75,116.7,8.6
29.01.2021,13:15:00,51372.91,128.4,7.8
29.01.2021,13:30:00,51605.13,128.4,7.8
29.01.2021,13:45:00,51061.09,128.4,7.8
29.01.2021,14:00:00,48367.37,128.4,7.8
29.01.2021,14:15:00,49522.07,175,8.9
29.01.2021,14:30:00,50266.89,175,8.9
29.01.2021,14:45:00,50329.82,175,8.9
29.01.2021,15:00:00,49676.35,175,8.9
29.01.2021,15:15:00,50656.03,0,7.2
29.01.2021,15:30:00,51249.78,0,7.2
29.01.2021,15:45:00,50983.88,0,7.2
29.01.2021,16:00:00,50698.89,0,7.2
29.01.2021,16:15:00,53017.17,13.3,6.3
29.01.2021,16:30:00,53891.1,13.3,6.3
29.01.2021,16:45:00,53617.31,13.3,6.3
29.01.2021,17:00:00,54428.48,13.3,6.3
29.01.2021,17:15:00,55801.63,0,5.9
29.01.2021,17:30:00,57694.99,0,5.9
29.01.2021,17:45:00,59424.61,0,5.9
29.01.2021,18:00:00,60981.63,0,5.9
29.01.2021,18:15:00,60709,0,5.6
29.01.2021,18:30:00,60535.74,0,5.6
29.01.2021,18:45:00,60625.69,0,5.6
29.01.2021,19:00:00,60464.85,0,5.6
29.01.2021,19:15:00,59806.85,0,4.9
29.01.2021,19:30:00,59228.9,0,4.9
29.01.2021,19:45:00,57329.09,0,4.9
29.01.2021,20:00:00,57924.32,0,4.9
29.01.2021,20:15:00,58403.95,0,4.5
29.01.2021,20:30:00,58030.35,0,4.5
29.01.2021,20:45:00,56775.89,0,4.5
29.01.2021,21:00:00,55879.67,0,4.5
29.01.2021,21:15:00,56316.14,0,5.3
29.01.2021,21:30:00,54718.93,0,5.3
29.01.2021,21:45:00,52949.64,0,5.3
29.01.2021,22:00:00,52165.01,0,5.3
29.01.2021,22:15:00,53360.14,0,6
29.01.2021,22:30:00,53279.6,0,6
29.01.2021,22:45:00,52920.34,0,6
29.01.2021,23:00:00,51613.82,0,6
29.01.2021,23:15:00,51984.53,0,6.6
29.01.2021,23:30:00,50726.97,0,6.6
29.01.2021,23:45:00,49637.15,0,6.6
30.01.2021,00:00:00,48293.87,0,6.6
30.01.2021,00:15:00,48932.75,0,6.6
30.01.2021,00:30:00,48095.45,0,6.6
30.01.2021,00:45:00,47043.94,0,6.6
30.01.2021,01:00:00,45649.56,0,6.6
30.01.2021,01:15:00,44776.03,0,6.1
30.01.2021,01:30:00,43528.95,0,6.1
30.01.2021,01:45:00,43540.38,0,6.1
30.01.2021,02:00:00,43415.61,0,6.1
30.01.2021,02:15:00,44089.1,0,6.8
30.01.2021,02:30:00,43456.61,0,6.8
30.01.2021,02:45:00,42557.35,0,6.8
30.01.2021,03:00:00,41939.45,0,6.8
30.01.2021,03:15:00,43057.62,0,6.4
30.01.2021,03:30:00,42718.12,0,6.4
30.01.2021,03:45:00,42043.97,0,6.4
30.01.2021,04:00:00,41143.56,0,6.4
30.01.2021,04:15:00,41358.63,0,6
30.01.2021,04:30:00,41044.42,0,6
30.01.2021,04:45:00,40688.14,0,6
30.01.2021,05:00:00,40854.3,0,6
30.01.2021,05:15:00,41357.78,0,5.7
30.01.2021,05:30:00,42215.23,0,5.7
30.01.2021,05:45:00,42602.55,0,5.7
30.01.2021,06:00:00,42499.14,0,5.7
30.01.2021,06:15:00,43404.38,0,5.8
30.01.2021,06:30:00,44047.18,0,5.8
30.01.2021,06:45:00,44312.8,0,5.8
30.01.2021,07:00:00,44191.98,0,5.8
30.01.2021,07:15:00,44531.16,0,5.7
30.01.2021,07:30:00,44709.79,0,5.7
30.01.2021,07:45:00,45396.63,0,5.7
30.01.2021,08:00:00,45816.32,0,5.7
30.01.2021,08:15:00,46276.52,33.3,5.7
30.01.2021,08:30:00,46508.64,33.3,5.7
30.01.2021,08:45:00,46902.39,33.3,5.7
30.01.2021,09:00:00,46861.63,33.3,5.7
30.01.2021,09:15:00,46727.26,76.7,5.3
30.01.2021,09:30:00,46752.12,76.7,5.3
30.01.2021,09:45:00,46366.24,76.7,5.3
30.01.2021,10:00:00,46302.07,76.7,5.3
30.01.2021,10:15:00,45795.06,128.4,6.2
30.01.2021,10:30:00,46306.62,128.4,6.2
30.01.2021,10:45:00,46228.17,128.4,6.2
30.01.2021,11:00:00,45727.22,128.4,6.2
30.01.2021,11:15:00,46777.59,71.7,6.9
30.01.2021,11:30:00,47529.63,71.7,6.9
30.01.2021,11:45:00,48471.23,71.7,6.9
30.01.2021,12:00:00,49559.21,71.7,6.9
30.01.2021,12:15:00,48711.64,61.7,6.3
30.01.2021,12:30:00,48554.89,61.7,6.3
30.01.2021,12:45:00,48229.7,61.7,6.3
30.01.2021,13:00:00,48355.69,61.7,6.3
30.01.2021,13:15:00,49702.32,58.3,5.9
30.01.2021,13:30:00,49660.24,58.3,5.9
30.01.2021,13:45:00,50136.71,58.3,5.9
30.01.2021,14:00:00,50584.79,58.3,5.9
30.01.2021,14:15:00,50989.15,56.7,5.8
30.01.2021,14:30:00,50708.22,56.7,5.8
30.01.2021,14:45:00,50417.04,56.7,5.8
30.01.2021,15:00:00,51141.13,56.7,5.8
30.01.2021,15:15:00,51796.8,25,5.6
30.01.2021,15:30:00,50813.29,25,5.6
30.01.2021,15:45:00,50942.68,25,5.6
30.01.2021,16:00:00,51319.78,25,5.6
30.01.2021,16:15:00,52429.2,6.7,5.4
30.01.2021,16:30:00,52246.74,6.7,5.4
30.01.2021,16:45:00,52526.34,6.7,5.4
30.01.2021,17:00:00,53406.92,6.7,5.4
30.01.2021,17:15:00,55010.48,0,5.5
30.01.2021,17:30:00,56771.38,0,5.5
30.01.2021,17:45:00,58591.41,0,5.5
30.01.2021,18:00:00,59524.21,0,5.5
30.01.2021,18:15:00,59497.72,0,5.6
30.01.2021,18:30:00,59518.05,0,5.6
30.01.2021,18:45:00,58396.22,0,5.6
30.01.2021,19:00:00,57666.23,0,5.6
30.01.2021,19:15:00,56406.4,0,5.7
30.01.2021,19:30:00,56150.56,0,5.7
30.01.2021,19:45:00,54974.92,0,5.7
30.01.2021,20:00:00,53493.27,0,5.7
30.01.2021,20:15:00,53158.47,0,5.8
30.01.2021,20:30:00,52119.18,0,5.8
30.01.2021,20:45:00,51337.04,0,5.8
30.01.2021,21:00:00,50588.45,0,5.8
30.01.2021,21:15:00,50856.22,0,5.8
30.01.2021,21:30:00,50427.41,0,5.8
30.01.2021,21:45:00,49457.18,0,5.8
30.01.2021,22:00:00,47938.64,0,5.8
30.01.2021,22:15:00,49592.61,0,5.8
30.01.2021,22:30:00,49479.95,0,5.8
30.01.2021,22:45:00,49524.84,0,5.8
30.01.2021,23:00:00,49061.22,0,5.8
30.01.2021,23:15:00,48033.95,0,5.9
30.01.2021,23:30:00,46549.98,0,5.9
30.01.2021,23:45:00,45777.86,0,5.9
31.01.2021,00:00:00,45081.61,0,5.9
31.01.2021,00:15:00,44669.41,0,6
31.01.2021,00:30:00,44301.23,0,6
31.01.2021,00:45:00,43897.39,0,6
31.01.2021,01:00:00,42452.76,0,6
31.01.2021,01:15:00,42168.12,0,5.9
31.01.2021,01:30:00,41033.34,0,5.9
31.01.2021,01:45:00,40483.01,0,5.9
31.01.2021,02:00:00,39640.57,0,5.9
31.01.2021,02:15:00,39868.63,0,5.3
31.01.2021,02:30:00,40557.12,0,5.3
31.01.2021,02:45:00,39645.03,0,5.3
31.01.2021,03:00:00,39101.65,0,5.3
31.01.2021,03:15:00,39480.63,0,5.2
31.01.2021,03:30:00,39047.66,0,5.2
31.01.2021,03:45:00,39201.74,0,5.2
31.01.2021,04:00:00,39443.49,0,5.2
31.01.2021,04:15:00,39959.81,0,4.6
31.01.2021,04:30:00,39772.26,0,4.6
31.01.2021,04:45:00,39283.42,0,4.6
31.01.2021,05:00:00,39621.51,0,4.6
31.01.2021,05:15:00,39723.48,0,4.3
31.01.2021,05:30:00,40400.14,0,4.3
31.01.2021,05:45:00,41198.92,0,4.3
31.01.2021,06:00:00,41170.05,0,4.3
31.01.2021,06:15:00,40838.8,0,4.3
31.01.2021,06:30:00,40780.66,0,4.3
31.01.2021,06:45:00,41120.86,0,4.3
31.01.2021,07:00:00,41432.71,0,4.3
31.01.2021,07:15:00,41242.69,0,4.7
31.01.2021,07:30:00,42281.11,0,4.7
31.01.2021,07:45:00,42702.34,0,4.7
31.01.2021,08:00:00,42621.79,0,4.7
31.01.2021,08:15:00,42417.49,18.3,4.9
31.01.2021,08:30:00,43522.23,18.3,4.9
31.01.2021,08:45:00,44360.75,18.3,4.9
31.01.2021,09:00:00,44560.04,18.3,4.9
31.01.2021,09:15:00,44631.99,86.7,4.5
31.01.2021,09:30:00,45141.38,86.7,4.5
31.01.2021,09:45:00,45134.19,86.7,4.5
31.01.2021,10:00:00,44934.77,86.7,4.5
31.01.2021,10:15:00,45242.43,95,4.9
31.01.2021,10:30:00,45328.27,95,4.9
31.01.2021,10:45:00,45837.58,95,4.9
31.01.2021,11:00:00,46286.9,95,4.9
31.01.2021,11:15:00,46259,80,5.2
31.01.2021,11:30:00,47598.14,80,5.2
31.01.2021,11:45:00,48090.8,80,5.2
31.01.2021,12:00:00,47866.06,80,5.2
31.01.2021,12:15:00,47633.57,83.4,5.4
31.01.2021,12:30:00,47221.23,83.4,5.4
31.01.2021,12:45:00,47090.16,83.4,5.4
31.01.2021,13:00:00,46162.19,83.4,5.4
31.01.2021,13:15:00,45338.34,56.7,5.2
31.01.2021,13:30:00,43117.58,56.7,5.2
31.01.2021,13:45:00,42402.51,56.7,5.2
31.01.2021,14:00:00,42503.43,56.7,5.2
31.01.2021,14:15:00,41910.4,83.4,5.3
31.01.2021,14:30:00,42141.02,83.4,5.3
31.01.2021,14:45:00,42500.91,83.4,5.3
31.01.2021,15:00:00,42966.04,83.4,5.3
31.01.2021,15:15:00,43429.52,21.7,5.2
31.01.2021,15:30:00,43861.85,21.7,5.2
31.01.2021,15:45:00,43598.17,21.7,5.2
31.01.2021,16:00:00,44661.93,21.7,5.2
31.01.2021,16:15:00,45805.56,1.7,5.2
31.01.2021,16:30:00,46970.82,1.7,5.2
31.01.2021,16:45:00,47991.53,1.7,5.2
31.01.2021,17:00:00,49526.91,1.7,5.2
31.01.2021,17:15:00,51123.8,0,5
31.01.2021,17:30:00,52897.26,0,5
31.01.2021,17:45:00,54538.02,0,5
31.01.2021,18:00:00,56276.1,0,5
31.01.2021,18:15:00,56306.65,0,4.9
31.01.2021,18:30:00,56431.3,0,4.9
31.01.2021,18:45:00,55276.17,0,4.9
31.01.2021,19:00:00,55209.21,0,4.9
31.01.2021,19:15:00,54254.47,0,4.7
31.01.2021,19:30:00,53604.88,0,4.7
31.01.2021,19:45:00,52753.7,0,4.7
31.01.2021,20:00:00,51979.03,0,4.7
31.01.2021,20:15:00,51612.95,0,4.5
31.01.2021,20:30:00,51622.39,0,4.5
31.01.2021,20:45:00,50951.45,0,4.5
31.01.2021,21:00:00,50148.94,0,4.5
31.01.2021,21:15:00,49591.3,0,4.4
31.01.2021,21:30:00,49238.71,0,4.4
31.01.2021,21:45:00,48101.42,0,4.4
31.01.2021,22:00:00,47788.64,0,4.4
31.01.2021,22:15:00,49616.23,0,4.1
31.01.2021,22:30:00,49143.29,0,4.1
31.01.2021,22:45:00,48865.05,0,4.1
31.01.2021,23:00:00,47866.83,0,4.1
31.01.2021,23:15:00,47736.03,0,3.9
31.01.2021,23:30:00,46299.98,0,3.9
31.01.2021,23:45:00,45438.82,0,3.9
01.02.2021,00:00:00,44786.48,0,3.9
01.02.2021,00:15:00,44026.86,0,3.9
01.02.2021,00:30:00,43706.57,0,3.9
01.02.2021,00:45:00,42698.39,0,3.9
01.02.2021,01:00:00,42002.52,0,3.9
01.02.2021,01:15:00,41587.14,0,3.7
01.02.2021,01:30:00,41124.03,0,3.7
01.02.2021,01:45:00,40687.56,0,3.7
01.02.2021,02:00:00,40152.75,0,3.7
01.02.2021,02:15:00,40256.74,0,3.7
01.02.2021,02:30:00,40175.81,0,3.7
01.02.2021,02:45:00,39663.27,0,3.7
01.02.2021,03:00:00,39785.29,0,3.7
01.02.2021,03:15:00,41217.39,0,3.8
01.02.2021,03:30:00,40698.97,0,3.8
01.02.2021,03:45:00,40006.18,0,3.8
01.02.2021,04:00:00,39800.18,0,3.8
01.02.2021,04:15:00,40606.92,0,3.9
01.02.2021,04:30:00,40474.14,0,3.9
01.02.2021,04:45:00,40584.41,0,3.9
01.02.2021,05:00:00,40896.63,0,3.9
01.02.2021,05:15:00,41892.4,0,3.9
01.02.2021,05:30:00,43544.2,0,3.9
01.02.2021,05:45:00,45454.65,0,3.9
01.02.2021,06:00:00,46892.9,0,3.9
01.02.2021,06:15:00,47814.37,0,3.9
01.02.2021,06:30:00,49048.6,0,3.9
01.02.2021,06:45:00,50762.89,0,3.9
01.02.2021,07:00:00,51997.19,0,3.9
01.02.2021,07:15:00,52415.26,0,3.9
01.02.2021,07:30:00,53925.3,0,3.9
01.02.2021,07:45:00,53941.59,0,3.9
01.02.2021,08:00:00,54628.36,0,3.9
01.02.2021,08:15:00,54866.26,45,4.2
01.02.2021,08:30:00,54698.43,45,4.2
01.02.2021,08:45:00,54275.36,45,4.2
01.02.2021,09:00:00,54039.86,45,4.2
01.02.2021,09:15:00,52704.78,103.4,5.3
01.02.2021,09:30:00,52340.99,103.4,5.3
01.02.2021,09:45:00,51910.12,103.4,5.3
01.02.2021,10:00:00,52087.55,103.4,5.3
01.02.2021,10:15:00,51510.68,86.7,5.9
01.02.2021,10:30:00,50781.19,86.7,5.9
01.02.2021,10:45:00,50505.33,86.7,5.9
01.02.2021,11:00:00,50726.37,86.7,5.9
01.02.2021,11:15:00,50329.12,133.4,7.2
01.02.2021,11:30:00,52095.55,133.4,7.2
01.02.2021,11:45:00,54339.43,133.4,7.2
01.02.2021,12:00:00,54941.66,133.4,7.2
01.02.2021,12:15:00,50550.45,110,7.3
01.02.2021,12:30:00,47666.6,110,7.3
01.02.2021,12:45:00,47743.69,110,7.3
01.02.2021,13:00:00,46982.72,110,7.3
01.02.2021,13:15:00,48347.07,103.4,7.2
01.02.2021,13:30:00,49274.91,103.4,7.2
01.02.2021,13:45:00,49207.74,103.4,7.2
01.02.2021,14:00:00,49797.69,103.4,7.2
01.02.2021,14:15:00,51199.16,43.3,7.4
01.02.2021,14:30:00,50182.08,43.3,7.4
01.02.2021,14:45:00,48963.65,43.3,7.4
01.02.2021,15:00:00,48996.31,43.3,7.4
01.02.2021,15:15:00,50355.69,46.7,7.4
01.02.2021,15:30:00,50588.18,46.7,7.4
01.02.2021,15:45:00,50717.37,46.7,7.4
01.02.2021,16:00:00,50676.63,46.7,7.4
01.02.2021,16:15:00,51500.87,1.7,7.2
01.02.2021,16:30:00,52453.4,1.7,7.2
01.02.2021,16:45:00,52525.32,1.7,7.2
01.02.2021,17:00:00,53873.32,1.7,7.2
01.02.2021,17:15:00,54433.68,0,6.9
01.02.2021,17:30:00,55714.19,0,6.9
01.02.2021,17:45:00,57250.1,0,6.9
01.02.2021,18:00:00,58982.96,0,6.9
01.02.2021,18:15:00,58412.7,0,6.8
01.02.2021,18:30:00,58291.88,0,6.8
01.02.2021,18:45:00,57784.85,0,6.8
01.02.2021,19:00:00,57112.38,0,6.8
01.02.2021,19:15:00,56136.19,0,6.8
01.02.2021,19:30:00,55381.42,0,6.8
01.02.2021,19:45:00,55174.56,0,6.8
01.02.2021,20:00:00,54496.99,0,6.8
01.02.2021,20:15:00,54480.77,0,7.2
01.02.2021,20:30:00,53777.71,0,7.2
01.02.2021,20:45:00,52832.91,0,7.2
01.02.2021,21:00:00,52546.4,0,7.2
01.02.2021,21:15:00,51844.49,0,7.3
01.02.2021,21:30:00,51404.77,0,7.3
01.02.2021,21:45:00,50215.14,0,7.3
01.02.2021,22:00:00,49495.4,0,7.3
01.02.2021,22:15:00,51576.47,0,7.2
